O,D,Ton
73972,1000047,352
73972,1000048,179
73972,2146236900,74
73972,2146237252,79
73972,2146237358,407
73972,2146237363,500
73972,2146237366,516
73972,2146237373,220
73972,2146237375,321
73972,2146237805,270
73972,2146237822,103
73972,2146237837,479
73972,2146237900,286
73972,2146237901,29
73972,2146237902,219
73972,2146237904,521
73972,2146237906,236
73972,2146237907,269
73972,2146237908,460
73972,2146237909,207
73972,2146237910,43
73972,2146237911,489
73972,2146237912,61
73972,2146237913,271
73972,2146237915,501
73972,2146237917,124
73972,2146237920,536
73972,2146237921,250
73972,2146237928,91
73972,2146237929,470
73972,2146237930,17
73972,2146237931,207
73972,2146237932,382
74055,73510,391
74055,73751,130
74055,73760,292
74055,73816,57
74055,73876,547
74055,73972,29
74055,74055,535
74055,74232,398
74055,74451,188
74055,74521,150
74055,74723,243
74055,74984,489
74055,75006,15
74055,75064,240
74055,75131,565
74055,75279,495
74055,75318,337
74055,75467,203
74055,75533,392
74055,75579,39
74055,75627,342
74055,75631,534
74055,75634,458
74055,75659,245
74055,75766,428
74055,75778,441
74055,75794,180
74055,75880,383
74055,75937,69
74055,75961,318
74055,76069,202
74055,76072,121
74055,76108,173
74055,76138,495
74055,76144,501
74055,76153,159
74055,76187,459
74055,76243,47
74055,76300,112
74055,76316,526
74055,76354,169
74055,76442,302
74055,76462,423
74055,76513,319
74055,76541,31
74055,76550,353
74055,76554,121
74055,76573,267
74055,76579,136
74055,76599,366
74055,76604,370
74055,76634,76
74055,76655,282
74055,76673,441
74055,76712,449
74055,76727,287
74055,76732,194
74055,76735,251
74055,76759,111
74055,76801,235
74055,76812,41
74055,76819,48
74055,76824,24
74055,76840,480
74055,76844,319
74055,76851,216
74055,76862,489
74055,76921,153
74055,76949,411
74055,76963,158
74055,77007,402
74055,77022,231
74055,77039,296
74055,77056,417
74055,77076,44
74055,77104,491
74055,77108,210
74055,77110,47
74055,77142,480
74055,77166,508
74055,77174,480
74055,77182,81
74055,77189,51
74055,77223,425
74055,77250,36
74055,77295,9
74055,77303,524
74055,77317,25
74055,77342,435
74055,77377,388
74055,77387,408
74055,77398,312
74055,77406,485
74055,77433,97
74055,77434,90
74055,77450,295
74055,77469,468
74055,77481,434
74055,77485,474
74055,77489,80
74055,77511,181
74055,77520,40
74055,77546,119
74055,77559,183
74055,77561,211
74055,77577,492
74055,77604,134
74055,77614,484
74055,77624,3
74055,77639,320
74055,77669,489
74055,77678,500
74055,77688,457
74055,77692,171
74055,77700,434
74055,77738,411
74055,77742,536
74055,77800,106
74055,77809,56
74055,77815,229
74055,77818,363
74055,77820,62
74055,77870,11
74055,77871,291
74055,77872,86
74055,77877,159
74055,77883,139
74055,77887,512
74055,77897,207
74055,77910,545
74055,77930,240
74055,77931,160
74055,77987,54
74055,77989,308
74055,78066,458
74055,78070,521
74055,78098,468
74055,78144,519
74055,78187,476
74055,78204,431
74055,78205,512
74055,78207,285
74055,78212,485
74055,78231,116
74055,78233,435
74055,78242,97
74055,78249,323
74055,78278,514
74055,78289,404
74055,78300,506
74055,78344,198
74055,78360,408
74055,78388,97
74055,78425,350
74055,78461,96
74055,78467,240
74055,78478,36
74055,78487,259
74055,78510,137
74055,78579,430
74055,78679,481
74055,78692,281
74055,78703,260
74055,78726,218
74055,78771,268
74055,78903,129
74055,78929,156
74055,78974,199
74055,79022,185
74055,79047,485
74055,79049,362
74055,79060,109
74055,79066,448
74055,79079,128
74055,79126,127
74055,79169,511
74055,79188,359
74055,79203,268
74055,79208,48
74055,79320,469
74055,79358,67
74055,79409,229
74055,79460,92
74055,79524,88
74055,79701,38
74055,79719,36
74055,79968,68
74055,80004,81
74055,80020,89
74055,80109,141
74055,80264,406
74055,80332,212
74055,80833,76
74055,80838,461
74055,113707,20
74055,114425,79
74055,114430,68
74055,114489,60
74055,114588,286
74055,280907,340
74055,282361,69
74055,282575,396
74055,282586,62
74055,282587,369
74055,282599,138
74055,1000000,324
74055,1000001,222
74055,1000002,169
74055,1000003,431
74055,1000004,227
74055,1000005,407
74055,1000007,223
74055,1000008,513
74055,1000009,457
74055,1000010,510
74055,1000011,72
74055,1000012,402
74055,1000013,329
74055,1000014,179
74055,1000015,500
74055,1000016,2
74055,1000017,410
74055,1000018,252
74055,1000019,320
74055,1000020,348
74055,1000021,71
74055,1000022,338
74055,1000023,174
74055,1000024,535
74055,1000025,324
74055,1000026,150
74055,1000027,96
74055,1000028,264
74055,1000029,166
74055,1000030,303
74055,1000031,139
74055,1000032,396
74055,1000033,316
74055,1000034,376
74055,1000035,449
74055,1000036,312
74055,1000037,85
74055,1000038,28
74055,1000039,189
74055,1000040,182
74055,1000041,209
74055,1000042,122
74055,1000043,362
74055,1000044,34
74055,1000045,496
74055,1000046,139
74055,1000047,568
74055,1000048,431
74055,2146236900,178
74055,2146237252,401
74055,2146237358,106
74055,2146237363,137
74055,2146237366,461
74055,2146237373,37
74055,2146237375,232
74055,2146237805,555
74055,2146237822,494
74055,2146237837,383
74055,2146237900,118
74055,2146237901,447
74055,2146237902,144
74055,2146237904,20
74055,2146237906,396
74055,2146237907,491
74055,2146237908,125
74055,2146237909,171
74055,2146237910,84
74055,2146237911,498
74055,2146237912,350
74055,2146237913,256
74055,2146237915,142
74055,2146237917,204
74055,2146237920,179
74055,2146237921,210
74055,2146237928,436
74055,2146237929,422
74055,2146237930,306
74055,2146237931,3
74055,2146237932,405
74232,73510,175
74232,73751,473
74232,73760,273
74232,73816,248
74232,73876,599
74232,73972,539
74232,74055,473
74232,74232,540
74232,74451,491
74232,74521,431
74232,74723,164
74232,74984,286
74232,75006,332
74232,75064,525
74232,75131,503
74232,75279,96
74232,75318,3
74232,75467,308
74232,75533,272
74232,75579,477
74232,75627,451
74232,75631,329
74232,75634,44
74232,75659,514
74232,75766,396
74232,75778,506
74232,75794,21
74232,75880,378
74232,75937,388
74232,75961,484
74232,76069,397
74232,76072,173
74232,76108,376
74232,76138,40
74232,76144,508
74232,76153,153
74232,76187,169
74232,76243,328
74232,76300,83
74232,76316,142
74232,76354,22
74232,76442,406
74232,76462,169
74232,76513,269
74232,76541,30
74232,76550,292
74232,76554,586
74232,76573,358
74232,76579,232
74232,76599,79
74232,76604,211
74232,76634,374
74232,76655,241
74232,76673,513
74232,76712,65
74232,76727,261
74232,76732,210
74232,76735,527
74232,76759,163
74232,76801,367
74232,76812,272
74232,76819,159
74232,76824,316
74232,76840,388
74232,76844,242
74232,76851,348
74232,76862,458
74232,76921,568
74232,76949,269
74232,76963,599
74232,77007,502
74232,77022,476
74232,77039,230
74232,77056,436
74232,77076,366
74232,77104,137
74232,77108,135
74232,77110,11
74232,77142,8
74232,77166,313
74232,77174,50
74232,77182,197
74232,77189,380
74232,77223,243
74232,77227,406
74232,77250,407
74232,77295,141
74232,77303,134
74232,77317,306
74232,77342,302
74232,77377,402
74232,77387,414
74232,77398,311
74232,77406,235
74232,77433,390
74232,77434,258
74232,77450,266
74232,77469,78
74232,77481,434
74232,77485,49
74232,77489,117
74232,77511,339
74232,77520,272
74232,77546,290
74232,77559,7
74232,77561,321
74232,77577,545
74232,77604,320
74232,77614,281
74232,77624,433
74232,77639,387
74232,77669,269
74232,77678,534
74232,77688,38
74232,77692,226
74232,77700,431
74232,77738,424
74232,77742,425
74232,77800,517
74232,77809,267
74232,77815,250
74232,77818,193
74232,77820,473
74232,77870,517
74232,77871,140
74232,77872,4
74232,77877,127
74232,77883,581
74232,77887,121
74232,77897,544
74232,77910,108
74232,77930,116
74232,77931,522
74232,77987,471
74232,77989,491
74232,78066,160
74232,78070,290
74232,78098,323
74232,78144,206
74232,78187,131
74232,78204,578
74232,78205,525
74232,78207,396
74232,78212,32
74232,78231,263
74232,78233,353
74232,78242,126
74232,78249,445
74232,78278,535
74232,78289,445
74232,78300,538
74232,78344,99
74232,78360,402
74232,78388,16
74232,78425,492
74232,78461,135
74232,78467,65
74232,78478,442
74232,78487,149
74232,78510,440
74232,78579,221
74232,78679,456
74232,78692,310
74232,78703,83
74232,78726,205
74232,78771,402
74232,78903,20
74232,78929,3
74232,78974,497
74232,79022,307
74232,79047,79
74232,79049,293
74232,79060,17
74232,79066,531
74232,79079,548
74232,79126,402
74232,79169,196
74232,79188,489
74232,79203,272
74232,79208,490
74232,79320,258
74232,79358,234
74232,79409,315
74232,79460,241
74232,79524,333
74232,79701,279
74232,79968,376
74232,80004,459
74232,80020,219
74232,80109,81
74232,80264,450
74232,80332,221
74232,80833,328
74232,80838,218
74232,113707,262
74232,114425,269
74232,114430,135
74232,114489,278
74232,114588,203
74232,280907,147
74232,282361,488
74232,282575,125
74232,282586,365
74232,282587,454
74232,282599,364
74232,1000000,87
74232,1000001,72
74232,1000002,243
74232,1000003,130
74232,1000004,15
74232,1000005,426
74232,1000007,119
74232,1000008,393
74232,1000009,182
74232,1000010,462
74232,1000011,472
74232,1000012,420
74232,1000013,311
74232,1000014,217
74232,1000015,200
74232,1000016,408
74232,1000017,192
74232,1000018,236
74232,1000019,429
74232,1000020,306
74232,1000021,252
74232,1000022,425
74232,1000023,314
74232,1000024,368
74232,1000025,70
74232,1000026,83
74232,1000027,534
74232,1000028,462
74232,1000029,111
74232,1000030,573
74232,1000031,19
74232,1000032,76
74232,1000033,42
74232,1000034,58
74232,1000035,564
74232,1000036,309
74232,1000037,91
74232,1000038,339
74232,1000039,170
74232,1000040,80
74232,1000041,142
74232,1000042,345
74232,1000043,523
74232,1000044,463
74232,1000045,320
74232,1000046,312
74232,1000047,371
74232,1000048,175
74232,2146236900,514
74232,2146237252,357
74232,2146237358,22
74232,2146237363,340
74232,2146237366,168
74232,2146237373,513
74232,2146237375,500
74232,2146237805,105
74232,2146237822,146
74232,2146237837,54
74232,2146237900,141
74232,2146237901,50
74232,2146237902,459
74232,2146237904,10
74232,2146237906,504
74232,2146237907,421
74232,2146237908,295
74232,2146237909,97
74232,2146237910,404
74232,2146237911,232
74232,2146237912,259
74232,2146237913,240
74232,2146237915,342
74232,2146237917,155
74232,2146237920,444
74232,2146237921,427
74232,2146237928,170
74232,2146237929,197
74232,2146237930,95
74232,2146237931,39
74232,2146237932,62
74451,73510,230
74451,73751,572
74451,73760,147
74451,73816,190
74451,73876,75
74451,73972,211
74451,74055,495
74451,74232,451
74451,74451,107
74451,74521,29
74451,74723,183
74451,74984,39
74451,75006,363
74451,75064,539
74451,75131,482
74451,75279,154
74451,75318,54
74451,75467,121
74451,75533,389
74451,75579,36
74451,75627,427
74451,75631,99
74451,75634,159
74451,75659,544
74451,75766,342
74451,75778,415
74451,75794,55
74451,75880,301
74451,75937,419
74451,75961,563
74451,76069,310
74451,76072,201
74451,76108,482
74451,76138,10
74451,76144,463
74451,76153,12
74451,76187,495
74451,76243,36
74451,76300,143
74451,76316,547
74451,76354,505
74451,76442,314
74451,76462,549
74451,76513,555
74451,76541,239
74451,76550,106
74451,76554,141
74451,76573,263
74451,76579,86
74451,76599,224
74451,76604,245
74451,76634,482
74451,76655,209
74451,76673,49
74451,76712,66
74451,76727,539
74451,76732,343
74451,76735,387
74451,76759,407
74451,76801,479
74451,76812,146
74451,76819,427
74451,76824,374
74451,76840,5
74451,76844,198
74451,76851,229
74451,76862,297
74451,76921,491
74451,76949,143
74451,76963,296
74451,77007,189
74451,77022,129
74451,77039,77
74451,77056,394
74451,77076,138
74451,77104,532
74451,77108,476
74451,77110,261
74451,77142,28
74451,77166,185
74451,77174,29
74451,77182,152
74451,77189,517
74451,77223,523
74451,77227,341
74451,77250,115
74451,77295,377
74451,77303,345
74451,77317,41
74451,77342,333
74451,77377,527
74451,77387,445
74451,77398,343
74451,77406,408
74451,77433,137
74451,77434,409
74451,77450,539
74451,77469,194
74451,77481,418
74451,77485,95
74451,77489,189
74451,77511,176
74451,77520,372
74451,77546,389
74451,77559,11
74451,77561,162
74451,77577,571
74451,77604,285
74451,77614,380
74451,77624,332
74451,77639,132
74451,77669,310
74451,77678,48
74451,77688,156
74451,77692,62
74451,77700,503
74451,77738,175
74451,77742,171
74451,77800,550
74451,77809,141
74451,77815,236
74451,77818,113
74451,77820,299
74451,77870,125
74451,77871,240
74451,77872,144
74451,77877,43
74451,77883,137
74451,77887,126
74451,77897,18
74451,77910,527
74451,77930,397
74451,77931,33
74451,77987,473
74451,77989,309
74451,78066,504
74451,78070,554
74451,78098,194
74451,78144,507
74451,78187,277
74451,78204,383
74451,78205,387
74451,78207,99
74451,78212,133
74451,78231,95
74451,78233,522
74451,78242,340
74451,78249,151
74451,78278,278
74451,78289,22
74451,78300,494
74451,78344,544
74451,78360,507
74451,78388,447
74451,78425,365
74451,78461,363
74451,78467,468
74451,78478,432
74451,78487,55
74451,78510,202
74451,78579,197
74451,78679,11
74451,78692,390
74451,78703,209
74451,78726,273
74451,78771,402
74451,78903,396
74451,78929,383
74451,78974,409
74451,79022,305
74451,79047,139
74451,79049,175
74451,79060,540
74451,79066,14
74451,79079,42
74451,79126,416
74451,79169,142
74451,79188,484
74451,79203,355
74451,79208,431
74451,79320,398
74451,79358,267
74451,79409,475
74451,79460,106
74451,79524,451
74451,79701,10
74451,79719,370
74451,79968,230
74451,80004,258
74451,80020,183
74451,80109,114
74451,80264,560
74451,80332,262
74451,80833,463
74451,80838,209
74451,113707,404
74451,114425,61
74451,114430,423
74451,114489,371
74451,114588,465
74451,280907,17
74451,282361,10
74451,282575,296
74451,282586,428
74451,282587,417
74451,282599,423
74451,1000000,284
74451,1000001,210
74451,1000002,152
74451,1000003,81
74451,1000004,326
74451,1000005,171
74451,1000007,207
74451,1000008,47
74451,1000009,435
74451,1000010,53
74451,1000011,384
74451,1000012,273
74451,1000013,532
74451,1000014,498
74451,1000015,548
74451,1000016,128
74451,1000017,204
74451,1000018,338
74451,1000019,271
74451,1000020,55
74451,1000021,566
74451,1000022,290
74451,1000023,66
74451,1000024,45
74451,1000025,260
74451,1000026,407
74451,1000027,238
74451,1000028,280
74451,1000029,41
74451,1000030,68
74451,1000031,104
74451,1000032,111
74451,1000033,431
74451,1000034,298
74451,1000035,384
74451,1000036,98
74451,1000037,187
74451,1000038,367
74451,1000039,348
74451,1000040,188
74451,1000041,252
74451,1000042,132
74451,1000043,349
74451,1000044,325
74451,1000045,530
74451,1000046,513
74451,1000047,576
74451,1000048,8
74451,2146236900,257
74451,2146237252,284
74451,2146237358,445
74451,2146237363,233
74451,2146237366,277
74451,2146237373,122
74451,2146237375,571
74451,2146237805,367
74451,2146237822,4
74451,2146237837,447
74451,2146237900,128
74451,2146237901,29
74451,2146237902,78
74451,2146237904,148
74451,2146237906,23
74451,2146237907,235
74451,2146237908,547
74451,2146237909,239
74451,2146237910,234
74451,2146237911,472
74451,2146237912,145
74451,2146237913,9
74451,2146237915,4
74451,2146237917,221
74451,2146237920,535
74451,2146237921,294
74451,2146237928,522
74451,2146237929,135
74451,2146237930,443
74451,2146237931,352
74451,2146237932,114
74521,73510,369
74521,73751,344
74521,73760,236
74521,73816,354
74521,73876,360
74521,73972,114
74521,74055,391
74521,74232,37
74521,74451,157
74521,74521,29
74521,74723,521
74521,74984,358
74521,75006,406
74521,75064,226
74521,75131,502
74521,75279,224
74521,75318,417
74521,75467,313
74521,75533,224
74521,75579,525
74521,75627,554
74521,75631,272
74521,75634,140
74521,75659,135
74521,75766,84
74521,75778,462
74521,75794,46
74521,75880,322
74521,75937,393
74521,75961,592
74521,76069,506
74521,76072,13
74521,76108,402
74521,76138,410
74521,76144,66
74521,76153,63
74521,76187,219
74521,76243,295
74521,76300,487
74521,76316,216
74521,76354,497
74521,76442,394
74521,76462,479
74521,76513,333
74521,76541,50
74521,76550,227
74521,76554,390
74521,76573,290
74521,76579,296
74521,76599,241
74521,76604,156
74521,76634,186
74521,76655,141
74521,76673,364
74521,76712,343
74521,76727,129
74521,76732,185
74521,76735,229
74521,76759,476
74521,76801,93
74521,76812,184
74521,76819,332
74521,76824,325
74521,76840,87
74521,76844,111
74521,76851,484
74521,76862,35
74521,76921,234
74521,76949,293
74521,76963,59
74521,77007,534
74521,77022,45
74521,77039,475
74521,77056,500
74521,77076,389
74521,77104,312
74521,77108,481
74521,77110,508
74521,77142,417
74521,77166,465
74521,77174,165
74521,77182,555
74521,77189,278
74521,77223,362
74521,77227,127
74521,77250,424
74521,77295,275
74521,77303,377
74521,77317,139
74521,77342,506
74521,77377,441
74521,77387,161
74521,77398,600
74521,77406,114
74521,77433,388
74521,77434,45
74521,77450,256
74521,77469,43
74521,77481,115
74521,77485,54
74521,77489,451
74521,77511,91
74521,77520,577
74521,77546,177
74521,77559,258
74521,77561,238
74521,77577,534
74521,77604,524
74521,77614,327
74521,77624,551
74521,77639,145
74521,77669,565
74521,77678,134
74521,77688,195
74521,77692,20
74521,77700,440
74521,77738,418
74521,77742,175
74521,77800,64
74521,77809,496
74521,77815,330
74521,77818,443
74521,77820,104
74521,77870,148
74521,77871,29
74521,77872,229
74521,77877,64
74521,77883,213
74521,77887,272
74521,77897,239
74521,77910,300
74521,77930,367
74521,77931,457
74521,77987,310
74521,77989,186
74521,78066,157
74521,78070,304
74521,78098,530
